developer_id,event_time,activity_type,language,duration_minutes
D007,2026-07-27 17:33:00,file_edit,Java,19
D084,2026-07-27 17:33:00,coding,Java,76
D097,2026-07-27 17:34:00,idle,Java,81
D008,2026-07-27 17:34:00,file_edit,SQL,79
D023,2026-07-27 17:37:00,coding,JavaScript,77
D067,2026-07-27 17:37:00,coding,SQL,2
D012,2026-07-27 17:37:00,terminal,JavaScript,47
D034,2026-07-27 17:37:00,coding,Java,42
D052,2026-07-27 17:37:00,file_edit,JavaScript,39
D047,2026-07-27 17:37:00,coding,Java,82
D056,2026-07-27 17:38:00,coding,TypeScript,73
D037,2026-07-27 17:38:00,terminal,Python,77
D030,2026-07-27 17:38:00,coding,TypeScript,45
D017,2026-07-27 17:39:00,coding,Java,24
D070,2026-07-27 17:39:00,idle,SQL,9
D044,2026-07-27 17:39:00,file_edit,Python,77
D052,2026-07-27 17:40:00,debugging,Java,10
D059,2026-07-27 17:40:00,debugging,TypeScript,24
D050,2026-07-27 17:41:00,terminal,SQL,80
D063,2026-07-27 17:42:00,coding,Java,60
D027,2026-07-27 17:42:00,coding,Java,12
D069,2026-07-27 17:43:00,terminal,Python,66
D100,2026-07-27 17:43:00,coding,Other,2
D008,2026-07-27 17:44:00,coding,Java,39
D081,2026-07-27 17:44:00,coding,JavaScript,19
D060,2026-07-27 17:44:00,debugging,SQL,67
D062,2026-07-27 17:44:00,debugging,JavaScript,62
D052,2026-07-27 17:44:00,file_edit,SQL,69
D087,2026-07-27 17:45:00,file_edit,TypeScript,75
D015,2026-07-27 17:46:00,file_edit,Other,55
D036,2026-07-27 17:46:00,debugging,TypeScript,86
D072,2026-07-27 17:47:00,file_edit,Python,71
D090,2026-07-27 17:47:00,coding,SQL,89
D062,2026-07-27 17:48:00,coding,SQL,7
D030,2026-07-27 17:48:00,file_edit,Java,36
D039,2026-07-27 17:48:00,coding,JavaScript,48
D027,2026-07-27 17:50:00,coding,Java,23
D086,2026-07-27 17:50:00,debugging,SQL,6
D036,2026-07-27 17:51:00,debugging,JavaScript,12
D051,2026-07-27 17:51:00,terminal,Other,4
D092,2026-07-27 17:52:00,coding,Python,18
D077,2026-07-27 17:53:00,coding,SQL,76
D037,2026-07-27 17:54:00,debugging,Java,83
D099,2026-07-27 17:55:00,coding,SQL,53
D001,2026-07-27 17:56:00,coding,Java,25
D009,2026-07-27 17:56:00,coding,Python,63
D072,2026-07-27 17:57:00,coding,Python,80
D002,2026-07-27 17:57:00,file_edit,Python,66
D023,2026-07-27 17:58:00,coding,Java,71
D062,2026-07-27 17:59:00,coding,SQL,38
D004,2026-07-27 17:59:00,coding,JavaScript,71
D056,2026-07-27 17:59:00,debugging,Java,15
D020,2026-07-27 17:59:00,file_edit,TypeScript,12
D078,2026-07-27 18:00:00,coding,TypeScript,89
D091,2026-07-27 18:01:00,coding,Other,72
D044,2026-07-27 18:01:00,coding,SQL,33
D096,2026-07-27 18:01:00,coding,TypeScript,69
D065,2026-07-27 18:01:00,file_edit,Other,90
D077,2026-07-27 18:02:00,coding,Python,79
D062,2026-07-27 18:02:00,coding,Java,49
D043,2026-07-27 18:02:00,coding,Other,29
D007,2026-07-27 18:02:00,coding,JavaScript,61
D040,2026-07-27 18:03:00,coding,Other,53
D004,2026-07-27 18:03:00,coding,SQL,81
D059,2026-07-27 18:04:00,debugging,SQL,37
D074,2026-07-27 18:04:00,file_edit,SQL,74
D092,2026-07-27 18:05:00,debugging,Java,87
D034,2026-07-27 18:06:00,coding,JavaScript,42
D066,2026-07-27 18:07:00,terminal,TypeScript,15
D015,2026-07-27 18:07:00,terminal,JavaScript,43
D067,2026-07-27 18:07:00,coding,Python,16
D094,2026-07-27 18:08:00,idle,Python,32
D054,2026-07-27 18:08:00,file_edit,TypeScript,25
D057,2026-07-27 18:08:00,file_edit,JavaScript,50
D085,2026-07-27 18:09:00,coding,TypeScript,74
D077,2026-07-27 18:09:00,coding,Python,35
D034,2026-07-27 18:10:00,debugging,Python,17
D028,2026-07-27 18:10:00,debugging,Java,52
D025,2026-07-27 18:11:00,file_edit,SQL,21
D009,2026-07-27 18:11:00,coding,JavaScript,81
D060,2026-07-27 18:12:00,coding,Java,65
D090,2026-07-27 18:13:00,terminal,Python,29
D077,2026-07-27 18:13:00,file_edit,SQL,60
D028,2026-07-27 18:15:00,coding,Python,55
D095,2026-07-27 18:15:00,debugging,Python,80
D021,2026-07-27 18:16:00,debugging,JavaScript,21
D019,2026-07-27 18:16:00,debugging,JavaScript,27
D013,2026-07-27 18:16:00,file_edit,TypeScript,39
D037,2026-07-27 18:16:00,coding,Other,49
D026,2026-07-27 18:17:00,coding,Java,7
D039,2026-07-27 18:18:00,coding,TypeScript,48
D010,2026-07-27 18:19:00,debugging,JavaScript,29
D069,2026-07-27 18:19:00,coding,SQL,61
D023,2026-07-27 18:20:00,coding,Java,24
D086,2026-07-27 18:20:00,coding,Other,5
D069,2026-07-27 18:21:00,coding,JavaScript,51
D051,2026-07-27 18:21:00,coding,Other,71
D074,2026-07-27 18:21:00,coding,Other,22
D026,2026-07-27 18:22:00,debugging,Python,79
D051,2026-07-27 18:22:00,coding,TypeScript,35
D053,2026-07-27 18:22:00,coding,Other,34
D093,2026-07-27 18:23:00,terminal,Other,37
D069,2026-07-27 18:24:00,coding,Python,34
D050,2026-07-27 18:24:00,coding,SQL,15
D020,2026-07-27 18:25:00,debugging,Java,20
D096,2026-07-27 18:25:00,coding,Other,31
D094,2026-07-27 18:25:00,idle,Java,7
D094,2026-07-27 18:25:00,coding,Python,4
D096,2026-07-27 18:26:00,idle,SQL,89
D020,2026-07-27 18:26:00,debugging,SQL,30
D063,2026-07-27 18:26:00,idle,JavaScript,24
D061,2026-07-27 18:26:00,terminal,Other,73
D022,2026-07-27 18:26:00,debugging,Java,33
D017,2026-07-27 18:27:00,terminal,Other,27
D028,2026-07-27 18:27:00,coding,JavaScript,37
D091,2026-07-27 18:28:00,coding,JavaScript,11
D032,2026-07-27 18:28:00,file_edit,Python,5
D020,2026-07-27 18:28:00,coding,Other,76
D022,2026-07-27 18:29:00,terminal,JavaScript,76
D039,2026-07-27 18:29:00,terminal,Other,34
D094,2026-07-27 18:29:00,idle,Java,41
D004,2026-07-27 18:29:00,terminal,Java,16
D083,2026-07-27 18:29:00,coding,JavaScript,62
D010,2026-07-27 18:30:00,debugging,TypeScript,39
D020,2026-07-27 18:30:00,coding,Java,74
D039,2026-07-27 18:30:00,coding,Python,28
D092,2026-07-27 18:30:00,coding,Other,68
D051,2026-07-27 18:30:00,file_edit,JavaScript,32
D010,2026-07-27 18:30:00,coding,TypeScript,51
D073,2026-07-27 18:31:00,coding,TypeScript,44
D034,2026-07-27 18:31:00,file_edit,Java,16
D029,2026-07-27 18:31:00,coding,JavaScript,75
D012,2026-07-27 18:32:00,file_edit,TypeScript,89
D041,2026-07-27 18:32:00,coding,Python,87
D082,2026-07-27 18:32:00,idle,Python,59
D051,2026-07-27 18:33:00,debugging,JavaScript,87
D020,2026-07-27 18:33:00,file_edit,TypeScript,72
D046,2026-07-27 18:33:00,debugging,Other,33
D052,2026-07-27 18:35:00,debugging,SQL,12
D023,2026-07-27 18:35:00,coding,Other,53
D025,2026-07-27 18:35:00,terminal,SQL,6
D049,2026-07-27 18:36:00,coding,Other,66
D068,2026-07-27 18:36:00,coding,TypeScript,28
D097,2026-07-27 18:36:00,coding,Other,42
D014,2026-07-27 18:36:00,coding,Java,21
D009,2026-07-27 18:36:00,coding,SQL,41
D064,2026-07-27 18:38:00,coding,Other,9
D004,2026-07-27 18:38:00,coding,JavaScript,36
D040,2026-07-27 18:38:00,coding,Other,38
D038,2026-07-27 18:39:00,coding,TypeScript,59
D039,2026-07-27 18:39:00,coding,Python,35
D034,2026-07-27 18:40:00,coding,TypeScript,27
D075,2026-07-27 18:41:00,coding,Python,84
D002,2026-07-27 18:41:00,coding,JavaScript,55
D043,2026-07-27 18:41:00,coding,Other,31
D020,2026-07-27 18:41:00,coding,Other,6
D044,2026-07-27 18:41:00,debugging,JavaScript,66
D051,2026-07-27 18:42:00,file_edit,TypeScript,43
D065,2026-07-27 18:42:00,coding,Java,43
D071,2026-07-27 18:44:00,terminal,SQL,70
D089,2026-07-27 18:44:00,coding,Other,61
D042,2026-07-27 18:45:00,file_edit,Python,13
D071,2026-07-27 18:46:00,debugging,Other,90
D028,2026-07-27 18:46:00,coding,Python,42
D055,2026-07-27 18:46:00,file_edit,Other,35
D010,2026-07-27 18:47:00,terminal,JavaScript,48
D015,2026-07-27 18:47:00,coding,Java,5
D089,2026-07-27 18:48:00,file_edit,TypeScript,44
D014,2026-07-27 18:49:00,file_edit,JavaScript,26
D039,2026-07-27 18:49:00,coding,JavaScript,89
D058,2026-07-27 18:50:00,file_edit,TypeScript,63
D082,2026-07-27 18:50:00,file_edit,TypeScript,15
D010,2026-07-27 18:50:00,coding,Python,82
D034,2026-07-27 18:50:00,coding,SQL,65
D049,2026-07-27 18:50:00,file_edit,SQL,51
D046,2026-07-27 18:51:00,terminal,JavaScript,3
D056,2026-07-27 18:51:00,idle,TypeScript,38
D078,2026-07-27 18:52:00,coding,JavaScript,5
D052,2026-07-27 18:52:00,file_edit,SQL,21
D060,2026-07-27 18:53:00,debugging,TypeScript,19
D056,2026-07-27 18:53:00,coding,SQL,47
D093,2026-07-27 18:54:00,coding,SQL,49
D100,2026-07-27 18:55:00,debugging,Java,4
D054,2026-07-27 18:55:00,coding,Python,82
D040,2026-07-27 18:55:00,file_edit,Other,26
D095,2026-07-27 18:56:00,coding,JavaScript,37
D011,2026-07-27 18:57:00,coding,Java,6
D013,2026-07-27 18:57:00,coding,Other,1
D027,2026-07-27 18:57:00,file_edit,Java,85
D002,2026-07-27 18:58:00,terminal,TypeScript,86
D013,2026-07-27 18:58:00,coding,Java,51
D065,2026-07-27 18:59:00,coding,Java,33
D090,2026-07-27 19:00:00,file_edit,JavaScript,44
D008,2026-07-27 19:00:00,coding,SQL,18
D099,2026-07-27 19:00:00,coding,JavaScript,87
D044,2026-07-27 19:00:00,terminal,JavaScript,23
D091,2026-07-27 19:02:00,idle,Other,28
D042,2026-07-27 19:03:00,coding,JavaScript,27
D073,2026-07-27 19:04:00,coding,Other,15
D016,2026-07-27 19:05:00,coding,JavaScript,82
D071,2026-07-27 19:05:00,coding,TypeScript,32
D066,2026-07-27 19:06:00,idle,SQL,83
D026,2026-07-27 19:07:00,file_edit,SQL,28
D060,2026-07-27 19:07:00,file_edit,Python,70
D062,2026-07-27 19:08:00,file_edit,JavaScript,8
D073,2026-07-27 19:08:00,coding,Python,66
D021,2026-07-27 19:09:00,file_edit,TypeScript,10
D017,2026-07-27 19:09:00,coding,TypeScript,39
D071,2026-07-27 19:09:00,debugging,TypeScript,11
D073,2026-07-27 19:10:00,coding,TypeScript,14
D064,2026-07-27 19:10:00,debugging,Other,51
D035,2026-07-27 19:11:00,coding,Python,85
D012,2026-07-27 19:11:00,coding,JavaScript,9
D096,2026-07-27 19:12:00,debugging,Other,38
D025,2026-07-27 19:12:00,file_edit,Python,21
D005,2026-07-27 19:12:00,idle,Java,26
D003,2026-07-27 19:12:00,debugging,JavaScript,52
D100,2026-07-27 19:12:00,coding,SQL,45
D063,2026-07-27 19:12:00,terminal,JavaScript,18
D089,2026-07-27 19:12:00,coding,SQL,50
D057,2026-07-27 19:12:00,debugging,SQL,62
D015,2026-07-27 19:13:00,file_edit,Java,24
D015,2026-07-27 19:13:00,coding,JavaScript,76
D052,2026-07-27 19:14:00,debugging,JavaScript,41
D016,2026-07-27 19:14:00,terminal,Other,61
D013,2026-07-27 19:14:00,idle,JavaScript,45
D041,2026-07-27 19:15:00,file_edit,SQL,43
D030,2026-07-27 19:15:00,debugging,SQL,76
D052,2026-07-27 19:15:00,debugging,TypeScript,86
D076,2026-07-27 19:16:00,file_edit,SQL,3
D038,2026-07-27 19:16:00,debugging,Java,87
D097,2026-07-27 19:16:00,debugging,TypeScript,35
D098,2026-07-27 19:16:00,idle,JavaScript,15
D067,2026-07-27 19:16:00,coding,SQL,22
D055,2026-07-27 19:18:00,coding,JavaScript,76
D078,2026-07-27 19:18:00,coding,Java,52
D070,2026-07-27 19:18:00,idle,SQL,53
D007,2026-07-27 19:18:00,coding,Python,54
D014,2026-07-27 19:18:00,coding,Java,12
D004,2026-07-27 19:20:00,idle,Python,40
D093,2026-07-27 19:21:00,coding,Python,8
D058,2026-07-27 19:21:00,coding,JavaScript,42
D096,2026-07-27 19:21:00,coding,Java,51
D081,2026-07-27 19:22:00,terminal,SQL,27
D038,2026-07-27 19:22:00,debugging,Java,55
D089,2026-07-27 19:23:00,coding,Java,72
D033,2026-07-27 19:25:00,coding,JavaScript,31
D010,2026-07-27 19:26:00,coding,Python,86
D042,2026-07-27 19:26:00,idle,TypeScript,67
D095,2026-07-27 19:26:00,file_edit,Java,90
D081,2026-07-27 19:31:00,file_edit,JavaScript,19
D070,2026-07-27 19:31:00,coding,Python,7
D081,2026-07-27 19:32:00,coding,TypeScript,23
D048,2026-07-27 19:32:00,coding,SQL,6
D071,2026-07-27 19:32:00,coding,JavaScript,43
D014,2026-07-27 19:33:00,idle,SQL,10
D078,2026-07-27 19:33:00,coding,Other,64
D029,2026-07-27 19:34:00,debugging,Python,83
D002,2026-07-27 19:34:00,coding,JavaScript,17
D025,2026-07-27 19:35:00,debugging,Other,19
D082,2026-07-27 19:36:00,coding,Java,34
D048,2026-07-27 19:36:00,coding,Other,82
D039,2026-07-27 19:37:00,terminal,JavaScript,9
D039,2026-07-27 19:38:00,coding,Other,43
D068,2026-07-27 19:38:00,terminal,TypeScript,25
D033,2026-07-27 19:39:00,coding,Other,59
D022,2026-07-27 19:40:00,debugging,SQL,14
D098,2026-07-27 19:40:00,coding,SQL,26
D068,2026-07-27 19:40:00,debugging,Other,25
D029,2026-07-27 19:40:00,debugging,JavaScript,37
D023,2026-07-27 19:41:00,coding,TypeScript,71
D098,2026-07-27 19:41:00,coding,TypeScript,12
D031,2026-07-27 19:42:00,terminal,SQL,69
D060,2026-07-27 19:43:00,debugging,TypeScript,40
D032,2026-07-27 19:43:00,debugging,Other,48
D085,2026-07-27 19:43:00,coding,Other,82
D053,2026-07-27 19:44:00,coding,Java,84
D098,2026-07-27 19:45:00,coding,Other,81
D014,2026-07-27 19:46:00,file_edit,Java,59
D030,2026-07-27 19:47:00,coding,Python,28
D019,2026-07-27 19:48:00,coding,SQL,74
D100,2026-07-27 19:48:00,debugging,Other,87
D005,2026-07-27 19:48:00,debugging,JavaScript,10
D021,2026-07-27 19:49:00,debugging,SQL,60
D057,2026-07-27 19:50:00,coding,SQL,70
D055,2026-07-27 19:50:00,coding,SQL,52
D093,2026-07-27 19:50:00,debugging,JavaScript,63
D050,2026-07-27 19:51:00,debugging,Python,42
D046,2026-07-27 19:51:00,idle,TypeScript,30
D007,2026-07-27 19:53:00,debugging,TypeScript,65
D044,2026-07-27 19:53:00,coding,Other,15
D071,2026-07-27 19:54:00,debugging,TypeScript,55
D003,2026-07-27 19:55:00,coding,JavaScript,55
D013,2026-07-27 19:55:00,idle,TypeScript,45
D033,2026-07-27 19:55:00,debugging,TypeScript,49
D034,2026-07-27 19:55:00,coding,Python,40
D001,2026-07-27 19:58:00,coding,Java,62
D024,2026-07-27 19:58:00,debugging,Python,75
D063,2026-07-27 19:59:00,file_edit,Other,9
D058,2026-07-27 20:00:00,coding,Python,79
D053,2026-07-27 20:00:00,coding,SQL,26
D012,2026-07-27 20:00:00,terminal,SQL,85
D087,2026-07-27 20:01:00,file_edit,Python,16
D087,2026-07-27 20:01:00,coding,TypeScript,48
D096,2026-07-27 20:01:00,file_edit,TypeScript,79
D080,2026-07-27 20:01:00,coding,Python,53
D075,2026-07-27 20:01:00,coding,Python,88
D047,2026-07-27 20:01:00,coding,JavaScript,32
D084,2026-07-27 20:02:00,debugging,Java,18
D061,2026-07-27 20:03:00,debugging,JavaScript,74
D070,2026-07-27 20:03:00,file_edit,TypeScript,37
D075,2026-07-27 20:04:00,file_edit,JavaScript,43
D030,2026-07-27 20:05:00,coding,Other,75
D051,2026-07-27 20:05:00,debugging,SQL,31
D061,2026-07-27 20:06:00,debugging,TypeScript,27
D058,2026-07-27 20:08:00,coding,Other,48
D076,2026-07-27 20:09:00,coding,SQL,30
D010,2026-07-27 20:09:00,file_edit,Java,63
D095,2026-07-27 20:10:00,coding,SQL,30
D006,2026-07-27 20:10:00,terminal,Java,68
D087,2026-07-27 20:10:00,coding,Java,29
D084,2026-07-27 20:11:00,coding,JavaScript,87
D047,2026-07-27 20:12:00,coding,TypeScript,20
D028,2026-07-27 20:12:00,coding,Python,72
D067,2026-07-27 20:13:00,file_edit,Java,16
D079,2026-07-27 20:13:00,file_edit,SQL,22
D091,2026-07-27 20:13:00,terminal,Java,82
D068,2026-07-27 20:14:00,terminal,TypeScript,58
D002,2026-07-27 20:14:00,file_edit,SQL,72
D074,2026-07-27 20:15:00,coding,TypeScript,62
D092,2026-07-27 20:15:00,file_edit,SQL,26
D052,2026-07-27 20:16:00,coding,Java,33
D052,2026-07-27 20:17:00,file_edit,Python,45
D002,2026-07-27 20:17:00,file_edit,TypeScript,36
D065,2026-07-27 20:17:00,coding,TypeScript,86
D041,2026-07-27 20:18:00,coding,Java,21
D093,2026-07-27 20:18:00,terminal,Other,60
D058,2026-07-27 20:18:00,file_edit,Other,28
D081,2026-07-27 20:18:00,terminal,JavaScript,37
D080,2026-07-27 20:19:00,coding,JavaScript,14
D052,2026-07-27 20:19:00,coding,Other,6
D030,2026-07-27 20:19:00,coding,TypeScript,18
D042,2026-07-27 20:19:00,terminal,Java,3
D011,2026-07-27 20:21:00,file_edit,Other,19
D061,2026-07-27 20:21:00,coding,TypeScript,63
D071,2026-07-27 20:21:00,debugging,Java,71
D065,2026-07-27 20:22:00,coding,Python,16
D048,2026-07-27 20:22:00,coding,TypeScript,70
D087,2026-07-27 20:23:00,coding,JavaScript,85
D051,2026-07-27 20:23:00,idle,SQL,44
D053,2026-07-27 20:23:00,terminal,JavaScript,49
D097,2026-07-27 20:25:00,file_edit,SQL,90
D098,2026-07-27 20:25:00,debugging,SQL,1
D090,2026-07-27 20:25:00,debugging,SQL,60
D031,2026-07-27 20:27:00,coding,TypeScript,8
D083,2026-07-27 20:27:00,debugging,Python,87
D066,2026-07-27 20:27:00,coding,Python,50
D076,2026-07-27 20:27:00,idle,Java,40
D051,2026-07-27 20:28:00,coding,Other,37
D019,2026-07-27 20:28:00,debugging,JavaScript,57
D092,2026-07-27 20:28:00,debugging,Python,45
D045,2026-07-27 20:29:00,coding,Java,40
D052,2026-07-27 20:29:00,coding,TypeScript,61
D091,2026-07-27 20:29:00,coding,Java,11
D019,2026-07-27 20:30:00,coding,Other,2
D045,2026-07-27 20:32:00,file_edit,JavaScript,6
D003,2026-07-27 20:32:00,file_edit,SQL,67
D033,2026-07-27 20:32:00,terminal,SQL,51
D040,2026-07-27 20:32:00,coding,SQL,87
D023,2026-07-27 20:33:00,coding,JavaScript,80
D057,2026-07-27 20:34:00,idle,Java,24
D060,2026-07-27 20:34:00,file_edit,Other,11
D064,2026-07-27 20:34:00,coding,Python,90
D088,2026-07-27 20:34:00,debugging,Python,13
D048,2026-07-27 20:35:00,coding,Other,30
D069,2026-07-27 20:35:00,idle,Python,12
D018,2026-07-27 20:35:00,debugging,Python,52
D033,2026-07-27 20:35:00,file_edit,Other,4
D039,2026-07-27 20:36:00,file_edit,TypeScript,43
D024,2026-07-27 20:36:00,debugging,JavaScript,17
D080,2026-07-27 20:36:00,coding,Other,31
D002,2026-07-27 20:36:00,idle,Java,85
D028,2026-07-27 20:36:00,terminal,Python,41
D057,2026-07-27 20:37:00,debugging,SQL,51
D024,2026-07-27 20:37:00,debugging,TypeScript,52
D039,2026-07-27 20:39:00,file_edit,TypeScript,75
D064,2026-07-27 20:39:00,coding,SQL,57
D029,2026-07-27 20:39:00,terminal,Python,85
D058,2026-07-27 20:39:00,file_edit,SQL,17
D094,2026-07-27 20:40:00,coding,SQL,69
D004,2026-07-27 20:40:00,terminal,Other,82
D079,2026-07-27 20:41:00,idle,JavaScript,61
D050,2026-07-27 20:41:00,debugging,Python,79
D047,2026-07-27 20:41:00,idle,Other,30
D038,2026-07-27 20:43:00,file_edit,Python,11
D059,2026-07-27 20:43:00,coding,Java,79
D020,2026-07-27 20:43:00,file_edit,TypeScript,63
D029,2026-07-27 20:43:00,coding,TypeScript,84
D062,2026-07-27 20:44:00,coding,TypeScript,64
D044,2026-07-27 20:45:00,coding,SQL,39
D059,2026-07-27 20:45:00,coding,TypeScript,42
D065,2026-07-27 20:45:00,coding,JavaScript,49
D009,2026-07-27 20:45:00,coding,TypeScript,69
D052,2026-07-27 20:45:00,file_edit,JavaScript,4
D063,2026-07-27 20:46:00,coding,SQL,34
D068,2026-07-27 20:47:00,terminal,Java,4
D066,2026-07-27 20:48:00,debugging,Java,58
D097,2026-07-27 20:48:00,idle,Python,2
D086,2026-07-27 20:50:00,file_edit,Java,6
D024,2026-07-27 20:50:00,debugging,SQL,25
D010,2026-07-27 20:51:00,file_edit,TypeScript,6
D073,2026-07-27 20:51:00,terminal,JavaScript,34
D061,2026-07-27 20:51:00,coding,Python,58
D072,2026-07-27 20:51:00,coding,JavaScript,75
D092,2026-07-27 20:52:00,coding,JavaScript,12
D080,2026-07-27 20:52:00,coding,JavaScript,32
D003,2026-07-27 20:52:00,debugging,Other,56
D045,2026-07-27 20:52:00,file_edit,SQL,70
D014,2026-07-27 20:53:00,coding,JavaScript,19
D074,2026-07-27 20:53:00,debugging,Other,25
D015,2026-07-27 20:53:00,file_edit,Other,35
D017,2026-07-27 20:53:00,coding,Java,18
D048,2026-07-27 20:53:00,coding,TypeScript,56
D055,2026-07-27 20:54:00,file_edit,TypeScript,17
D026,2026-07-27 20:55:00,debugging,JavaScript,36
D047,2026-07-27 20:55:00,coding,JavaScript,61
D079,2026-07-27 20:55:00,coding,Python,68
D068,2026-07-27 20:56:00,debugging,Java,52
D020,2026-07-27 20:56:00,debugging,TypeScript,39
D016,2026-07-27 20:56:00,debugging,Java,12
D063,2026-07-27 20:57:00,coding,Java,56
D097,2026-07-27 20:57:00,coding,JavaScript,14
D057,2026-07-27 20:57:00,coding,Java,53
D094,2026-07-27 20:57:00,file_edit,SQL,8
D094,2026-07-27 20:58:00,file_edit,TypeScript,19
D097,2026-07-27 20:58:00,idle,Other,48
D053,2026-07-27 20:59:00,coding,Java,31
D055,2026-07-27 21:00:00,coding,Java,40
D063,2026-07-27 21:00:00,file_edit,JavaScript,47
D043,2026-07-27 21:01:00,coding,Java,3
D060,2026-07-27 21:01:00,coding,TypeScript,69
D076,2026-07-27 21:01:00,coding,Other,29
D019,2026-07-27 21:02:00,coding,Other,53
D031,2026-07-27 21:04:00,idle,TypeScript,22
D053,2026-07-27 21:04:00,coding,SQL,21
D039,2026-07-27 21:04:00,idle,Python,52
D099,2026-07-27 21:04:00,coding,Python,63
D076,2026-07-27 21:04:00,coding,JavaScript,37
D045,2026-07-27 21:05:00,coding,TypeScript,31
D006,2026-07-27 21:05:00,coding,SQL,86
D096,2026-07-27 21:06:00,coding,Java,13
D053,2026-07-27 21:06:00,coding,Python,86
D097,2026-07-27 21:06:00,file_edit,Python,67
D023,2026-07-27 21:06:00,coding,SQL,77
D003,2026-07-27 21:06:00,idle,Java,5
D029,2026-07-27 21:07:00,file_edit,JavaScript,75
D068,2026-07-27 21:07:00,terminal,SQL,35
D080,2026-07-27 21:08:00,coding,Other,76
D001,2026-07-27 21:09:00,debugging,Java,46
D060,2026-07-27 21:09:00,coding,Other,36
D082,2026-07-27 21:10:00,coding,Python,86
D003,2026-07-27 21:10:00,coding,SQL,36
D085,2026-07-27 21:10:00,coding,Python,15
D039,2026-07-27 21:11:00,debugging,Java,18
D049,2026-07-27 21:11:00,coding,TypeScript,68
D051,2026-07-27 21:12:00,debugging,SQL,84
D055,2026-07-27 21:12:00,coding,Python,87
D086,2026-07-27 21:12:00,coding,SQL,5
D087,2026-07-27 21:13:00,coding,SQL,59
D056,2026-07-27 21:13:00,file_edit,Java,15
D001,2026-07-27 21:13:00,coding,Other,85
D089,2026-07-27 21:14:00,coding,JavaScript,72
D078,2026-07-27 21:14:00,coding,Other,66
D081,2026-07-27 21:15:00,file_edit,Java,12
D075,2026-07-27 21:15:00,coding,Java,52
D013,2026-07-27 21:16:00,coding,SQL,6
D083,2026-07-27 21:16:00,debugging,Python,76
D001,2026-07-27 21:17:00,terminal,TypeScript,84
D031,2026-07-27 21:17:00,coding,TypeScript,79
D023,2026-07-27 21:17:00,debugging,Java,62
D089,2026-07-27 21:18:00,coding,Python,66
D021,2026-07-27 21:18:00,coding,SQL,53
D012,2026-07-27 21:19:00,debugging,JavaScript,85
D091,2026-07-27 21:19:00,debugging,Java,63
D023,2026-07-27 21:19:00,coding,SQL,57
D020,2026-07-27 21:20:00,coding,Python,36
D001,2026-07-27 21:20:00,coding,Java,20
D006,2026-07-27 21:20:00,debugging,JavaScript,2
D026,2026-07-27 21:20:00,file_edit,Java,43
D075,2026-07-27 21:20:00,terminal,JavaScript,11
D039,2026-07-27 21:22:00,file_edit,Python,29
D075,2026-07-27 21:23:00,debugging,Other,70
D098,2026-07-27 21:23:00,coding,JavaScript,90
D085,2026-07-27 21:24:00,file_edit,SQL,55
D024,2026-07-27 21:25:00,file_edit,SQL,16
D087,2026-07-27 21:25:00,coding,JavaScript,13
D014,2026-07-27 21:26:00,terminal,SQL,11
D038,2026-07-27 21:26:00,coding,TypeScript,33
D022,2026-07-27 21:26:00,file_edit,Other,40
D049,2026-07-27 21:27:00,coding,Other,33
D096,2026-07-27 21:27:00,coding,Java,55
D023,2026-07-27 21:28:00,coding,TypeScript,61
D042,2026-07-27 21:29:00,coding,Java,62
D084,2026-07-27 21:29:00,coding,SQL,76
D003,2026-07-27 21:29:00,coding,Other,76
D014,2026-07-27 21:29:00,coding,Other,57
D082,2026-07-27 21:30:00,file_edit,SQL,88
D002,2026-07-27 21:30:00,coding,JavaScript,84
D093,2026-07-27 21:30:00,file_edit,TypeScript,68
D048,2026-07-27 21:31:00,coding,JavaScript,61
D034,2026-07-27 21:31:00,coding,SQL,5
D081,2026-07-27 21:31:00,file_edit,Python,38
D047,2026-07-27 21:32:00,debugging,Java,73
D018,2026-07-27 21:32:00,coding,Other,54
D092,2026-07-27 21:32:00,terminal,JavaScript,55
D035,2026-07-27 21:32:00,coding,Java,35
D078,2026-07-27 21:34:00,terminal,Python,67
D096,2026-07-27 21:34:00,terminal,SQL,52
D038,2026-07-27 21:35:00,coding,TypeScript,42
D093,2026-07-27 21:36:00,file_edit,TypeScript,60
D034,2026-07-27 21:36:00,idle,JavaScript,36
D031,2026-07-27 21:36:00,debugging,SQL,82
D038,2026-07-27 21:36:00,terminal,SQL,17
D013,2026-07-27 21:37:00,coding,Java,21
D034,2026-07-27 21:39:00,file_edit,Python,40
D043,2026-07-27 21:39:00,file_edit,SQL,44
D024,2026-07-27 21:39:00,coding,Other,30
D084,2026-07-27 21:39:00,file_edit,JavaScript,24
D061,2026-07-27 21:39:00,coding,Java,86
D081,2026-07-27 21:39:00,coding,JavaScript,77
D065,2026-07-27 21:39:00,idle,TypeScript,84
D061,2026-07-27 21:40:00,coding,TypeScript,23
D081,2026-07-27 21:40:00,debugging,Other,24
D062,2026-07-27 21:41:00,debugging,Python,80
D013,2026-07-27 21:41:00,file_edit,SQL,6
D049,2026-07-27 21:41:00,coding,SQL,69
D055,2026-07-27 21:41:00,debugging,Java,8
D029,2026-07-27 21:42:00,debugging,Python,47
D022,2026-07-27 21:42:00,idle,TypeScript,13
D002,2026-07-27 21:43:00,file_edit,Java,65
D086,2026-07-27 21:43:00,terminal,JavaScript,89
